timestamp,min cpu,max cpu,avg cpu,core,memory,os,task,peakmemory,bandwidth,ioread,iowrite
18-01-2021 15:45,735749.61,2310781.922,1299646.795,4,4,1,1,735749.61,2310781.922,1299646.795,1299646.795
18-01-2021 15:50,737070.3815,2300841.744,1296753.543,8,8,0,0,737070.3815,2300841.744,1296753.543,1296753.543
18-01-2021 15:55,730607.0016,2365322.565,1301833.665,8,8,0,0,730607.0016,2365322.565,1301833.665,1301833.665
18-01-2021 16:00,731909.8431,2352250.76,1304316.08,4,4,1,1,731909.8431,2352250.76,1304316.08,1304316.08
18-01-2021 16:05,741828.7075,2338226.383,1309195.506,4,4,1,1,741828.7075,2338226.383,1309195.506,1309195.506
18-01-2021 16:10,726842.3242,2365124.672,1312816.254,4,4,1,1,726842.3242,2365124.672,1312816.254,1312816.254
18-01-2021 16:15,740940.4814,2356490.916,1315728.285,4,4,1,1,740940.4814,2356490.916,1315728.285,1315728.285
18-01-2021 16:20,744034.7726,2358226.35,1316211.989,8,8,0,0,744034.7726,2358226.35,1316211.989,1316211.989
18-01-2021 16:25,748502.648,2484265.577,1356935.413,8,8,0,0,748502.648,2484265.577,1356935.413,1356935.413
18-01-2021 16:30,760888.4559,2418805.712,1349700.183,4,4,1,1,760888.4559,2418805.712,1349700.183,1349700.183
18-01-2021 16:35,766282.3,2416809.842,1342037.297,4,4,1,1,766282.3,2416809.842,1342037.297,1342037.297
18-01-2021 16:40,753553.8204,2428475.19,1339810.415,4,4,1,1,753553.8204,2428475.19,1339810.415,1339810.415
18-01-2021 16:45,755288.7449,2414684.2,1342325.557,4,4,1,1,755288.7449,2414684.2,1342325.557,1342325.557
18-01-2021 16:50,766627.3507,2399780.064,1350871.49,8,8,0,0,766627.3507,2399780.064,1350871.49,1350871.49
18-01-2021 16:55,750853.4747,2435220.554,1352739.829,8,8,0,0,750853.4747,2435220.554,1352739.829,1352739.829
18-01-2021 17:00,756553.9219,2416833.845,1342568.934,4,4,1,1,756553.9219,2416833.845,1342568.934,1342568.934
18-01-2021 17:05,770374.5987,2405025.23,1351995.609,4,4,1,1,770374.5987,2405025.23,1351995.609,1351995.609
18-01-2021 17:10,772623.7947,2413188.742,1361007.786,4,4,1,1,772623.7947,2413188.742,1361007.786,1361007.786
18-01-2021 17:15,767250.7987,2407035.053,1350814.786,4,4,1,1,767250.7987,2407035.053,1350814.786,1350814.786
18-01-2021 17:20,753077.9675,2368804.742,1324434.641,8,8,0,0,753077.9675,2368804.742,1324434.641,1324434.641
18-01-2021 17:25,741300.0005,2461702.98,1345127.46,8,8,0,0,741300.0005,2461702.98,1345127.46,1345127.46
18-01-2021 17:30,751937.1191,2466092.373,1345446.093,4,4,1,1,751937.1191,2466092.373,1345446.093,1345446.093
18-01-2021 17:35,755527.2284,2428350.255,1339179.847,4,4,1,1,755527.2284,2428350.255,1339179.847,1339179.847
18-01-2021 17:40,745326.7231,2445593.212,1347402.595,4,4,1,1,745326.7231,2445593.212,1347402.595,1347402.595
18-01-2021 17:45,766389.7875,2424777.969,1352366.173,4,4,1,1,766389.7875,2424777.969,1352366.173,1352366.173
18-01-2021 17:50,768982.8569,2434005.895,1354141.056,8,8,0,0,768982.8569,2434005.895,1354141.056,1354141.056
18-01-2021 17:55,749676.3425,2381377.587,1331474.618,8,8,0,0,749676.3425,2381377.587,1331474.618,1331474.618
18-01-2021 18:00,744318.4363,2341226.764,1312821.213,4,4,1,1,744318.4363,2341226.764,1312821.213,1312821.213
18-01-2021 18:05,746706.1446,2361912.59,1316670.802,4,4,1,1,746706.1446,2361912.59,1316670.802,1316670.802
18-01-2021 18:10,738279.9895,2378007.635,1325664.577,4,4,1,1,738279.9895,2378007.635,1325664.577,1325664.577
18-01-2021 18:15,740608.3692,2370145.053,1325583.201,4,4,1,1,740608.3692,2370145.053,1325583.201,1325583.201
18-01-2021 18:20,740881.4516,2351853.886,1315567.045,8,8,0,0,740881.4516,2351853.886,1315567.045,1315567.045
18-01-2021 18:25,726146.7885,2422287.475,1323850.325,8,8,0,0,726146.7885,2422287.475,1323850.325,1323850.325
18-01-2021 18:30,738122.663,2424659.586,1325073.42,4,4,1,1,738122.663,2424659.586,1325073.42,1325073.42
18-01-2021 18:35,729120.0861,2380880.318,1302145.929,4,4,1,1,729120.0861,2380880.318,1302145.929,1302145.929
18-01-2021 18:40,716611.1973,2371362.969,1295354.267,4,4,1,1,716611.1973,2371362.969,1295354.267,1295354.267
18-01-2021 18:45,731767.1706,2332564.882,1295973.404,4,4,1,1,731767.1706,2332564.882,1295973.404,1295973.404
18-01-2021 18:50,733721.7955,2347543.647,1301557.631,8,8,0,0,733721.7955,2347543.647,1301557.631,1301557.631
18-01-2021 18:55,717949.0705,2368866.536,1299016.453,8,8,0,0,717949.0705,2368866.536,1299016.453,1299016.453
18-01-2021 19:00,722953.4696,2312572.481,1286467.384,4,4,1,1,722953.4696,2312572.481,1286467.384,1286467.384
18-01-2021 19:05,729439.8845,2296749.789,1286000.594,4,4,1,1,729439.8845,2296749.789,1286000.594,1286000.594
18-01-2021 19:10,713933.5562,2313570.791,1283926.398,4,4,1,1,713933.5562,2313570.791,1283926.398,1283926.398
18-01-2021 19:15,729052.5944,2300614.874,1290607.793,4,4,1,1,729052.5944,2300614.874,1290607.793,1290607.793
18-01-2021 19:20,742443.728,2296656.144,1294577.105,8,8,0,0,742443.728,2296656.144,1294577.105,1294577.105
18-01-2021 19:25,732890.5222,2383471.811,1313393.692,8,8,0,0,732890.5222,2383471.811,1313393.692,1313393.692
18-01-2021 19:30,740215.0411,2344363.737,1306578.962,4,4,1,1,740215.0411,2344363.737,1306578.962,1306578.962
18-01-2021 19:35,743964.5846,2338472.51,1301738.595,4,4,1,1,743964.5846,2338472.51,1301738.595,1301738.595
18-01-2021 19:40,718221.2125,2315782.383,1280847.279,4,4,1,1,718221.2125,2315782.383,1280847.279,1280847.279
18-01-2021 19:45,721879.6871,2304731.92,1274968.883,4,4,1,1,721879.6871,2304731.92,1274968.883,1274968.883
18-01-2021 19:50,725576.1057,2277911.672,1269152.061,8,8,0,0,725576.1057,2277911.672,1269152.061,1269152.061
18-01-2021 19:55,713025.468,2277690.705,1265764.542,8,8,0,0,713025.468,2277690.705,1265764.542,1265764.542
18-01-2021 20:00,715072.5131,2260957.762,1256072.06,4,4,1,1,715072.5131,2260957.762,1256072.06,1256072.06
18-01-2021 20:05,710466.9801,2247103.786,1246746.042,4,4,1,1,710466.9801,2247103.786,1246746.042,1246746.042
18-01-2021 20:10,700129.7643,2244834.379,1240979.011,4,4,1,1,700129.7643,2244834.379,1240979.011,1240979.011
18-01-2021 20:15,710394.0806,2263346.366,1253416.422,4,4,1,1,710394.0806,2263346.366,1253416.422,1253416.422
18-01-2021 20:20,720992.5974,2237997.555,1250164.505,8,8,0,0,720992.5974,2237997.555,1250164.505,1250164.505
18-01-2021 20:25,706938.5379,2286273.749,1255096.575,8,8,0,0,706938.5379,2286273.749,1255096.575,1255096.575
18-01-2021 20:30,717198.3944,2254836.429,1257942.425,4,4,1,1,717198.3944,2254836.429,1257942.425,1257942.425
18-01-2021 20:35,709701.2578,2245484.439,1250350.219,4,4,1,1,709701.2578,2245484.439,1250350.219,1250350.219
18-01-2021 20:40,705480.7274,2227103.422,1236488.706,4,4,1,1,705480.7274,2227103.422,1236488.706,1236488.706
18-01-2021 20:45,713526.438,2240370.698,1238462.76,4,4,1,1,713526.438,2240370.698,1238462.76,1238462.76
18-01-2021 20:50,703421.1328,2262973.914,1230590.232,8,8,0,0,703421.1328,2262973.914,1230590.232,1230590.232
18-01-2021 20:55,694850.7668,2210782.633,1218854.607,8,8,0,0,694850.7668,2210782.633,1218854.607,1218854.607
18-01-2021 21:00,694653.6325,2188888.333,1208736.582,4,4,1,1,694653.6325,2188888.333,1208736.582,1208736.582
18-01-2021 21:05,694271.8154,2205139.079,1209066.126,4,4,1,1,694271.8154,2205139.079,1209066.126,1209066.126
18-01-2021 21:10,682374.9638,2176733.421,1193270.188,4,4,1,1,682374.9638,2176733.421,1193270.188,1193270.188
18-01-2021 21:15,685267.5502,2203500.551,1196230.078,4,4,1,1,685267.5502,2203500.551,1196230.078,1196230.078
18-01-2021 21:20,683550.016,2149731.39,1185129.364,8,8,0,0,683550.016,2149731.39,1185129.364,1185129.364
18-01-2021 21:25,698954.3951,2251359.066,1223581.591,8,8,0,0,698954.3951,2251359.066,1223581.591,1223581.591
18-01-2021 21:30,707468.9835,2236663.153,1220387.231,4,4,1,1,707468.9835,2236663.153,1220387.231,1220387.231
18-01-2021 21:35,707393.1985,2231066.38,1216099.594,4,4,1,1,707393.1985,2231066.38,1216099.594,1216099.594
18-01-2021 21:40,693828.8898,2221648.529,1205153.678,4,4,1,1,693828.8898,2221648.529,1205153.678,1205153.678
18-01-2021 21:45,680426.8513,2254170.801,1196424.508,4,4,1,1,680426.8513,2254170.801,1196424.508,1196424.508
18-01-2021 21:50,679976.3197,2215963.967,1183068.665,8,8,0,0,679976.3197,2215963.967,1183068.665,1183068.665
18-01-2021 21:55,673417.8641,2225119.175,1186675.119,8,8,0,0,673417.8641,2225119.175,1186675.119,1186675.119
18-01-2021 22:00,678258.1454,2180882.461,1177306.735,4,4,1,1,678258.1454,2180882.461,1177306.735,1177306.735
18-01-2021 22:05,673797.1992,2160887.466,1168733.944,4,4,1,1,673797.1992,2160887.466,1168733.944,1168733.944
18-01-2021 22:10,666454.4683,2157289.746,1163640.018,4,4,1,1,666454.4683,2157289.746,1163640.018,1163640.018
18-01-2021 22:15,668830.7708,2146153.813,1156856.784,4,4,1,1,668830.7708,2146153.813,1156856.784,1156856.784
18-01-2021 22:20,666944.4814,2154764.117,1152775.253,8,8,0,0,666944.4814,2154764.117,1152775.253,1152775.253
18-01-2021 22:25,668194.1527,2218739.572,1180382.506,8,8,0,0,668194.1527,2218739.572,1180382.506,1180382.506
18-01-2021 22:30,675322.2435,2191572.065,1178182.438,4,4,1,1,675322.2435,2191572.065,1178182.438,1178182.438
18-01-2021 22:35,683729.5178,2190626.428,1175506.648,4,4,1,1,683729.5178,2190626.428,1175506.648,1175506.648
18-01-2021 22:40,672375.2918,2156713.339,1161964.947,4,4,1,1,672375.2918,2156713.339,1161964.947,1161964.947
18-01-2021 22:45,668009.754,2128616.276,1151646.079,4,4,1,1,668009.754,2128616.276,1151646.079,1151646.079
18-01-2021 22:50,666073.4204,2084581.144,1137896.383,8,8,0,0,666073.4204,2084581.144,1137896.383,1137896.383
18-01-2021 22:55,659836.9613,2117547.495,1143728.58,8,8,0,0,659836.9613,2117547.495,1143728.58,1143728.58
18-01-2021 23:00,670025.1709,2088264.985,1142443.834,4,4,1,1,670025.1709,2088264.985,1142443.834,1142443.834
18-01-2021 23:05,665162.7601,2096159.647,1134631.958,4,4,1,1,665162.7601,2096159.647,1134631.958,1134631.958
18-01-2021 23:10,654682.4034,2091603.201,1127154.019,4,4,1,1,654682.4034,2091603.201,1127154.019,1127154.019
18-01-2021 23:15,652493.6541,2069309.444,1110901.927,4,4,1,1,652493.6541,2069309.444,1110901.927,1110901.927
18-01-2021 23:20,649058.6524,2065131.146,1107315.047,8,8,0,0,649058.6524,2065131.146,1107315.047,1107315.047
18-01-2021 23:25,659020.4752,2125401.756,1139378.19,8,8,0,0,659020.4752,2125401.756,1139378.19,1139378.19
18-01-2021 23:30,658195.1728,2093212.273,1129377.692,4,4,1,1,658195.1728,2093212.273,1129377.692,1129377.692
18-01-2021 23:35,664782.6534,2081008.064,1128292.348,4,4,1,1,664782.6534,2081008.064,1128292.348,1128292.348
18-01-2021 23:40,674692.1696,2072489.793,1137133.223,4,4,1,1,674692.1696,2072489.793,1137133.223,1137133.223
18-01-2021 23:45,675960.4977,2021373.721,1117209.322,4,4,1,1,675960.4977,2021373.721,1117209.322,1117209.322
18-01-2021 23:50,658388.1113,2016778.467,1100927.4,8,8,0,0,658388.1113,2016778.467,1100927.4,1100927.4
18-01-2021 23:55,649784.541,2025565.241,1096909.549,8,8,0,0,649784.541,2025565.241,1096909.549,1096909.549
19-01-2021 00:00,644447.2379,1997807.762,1079884.912,4,4,1,1,644447.2379,1997807.762,1079884.912,1079884.912
19-01-2021 00:05,643193.7519,1994932.034,1078858.34,4,4,1,1,643193.7519,1994932.034,1078858.34,1078858.34
19-01-2021 00:10,642264.696,1974013.053,1073362.054,4,4,1,1,642264.696,1974013.053,1073362.054,1073362.054
19-01-2021 00:15,639234.6498,1980638.977,1068790.568,4,4,1,1,639234.6498,1980638.977,1068790.568,1068790.568
19-01-2021 00:20,631637.5779,1968043.55,1055733.35,8,8,0,0,631637.5779,1968043.55,1055733.35,1055733.35
19-01-2021 00:25,640956.9294,2038449.204,1092033.307,8,8,0,0,640956.9294,2038449.204,1092033.307,1092033.307
19-01-2021 00:30,649813.4115,2036043.235,1092716.599,4,4,1,1,649813.4115,2036043.235,1092716.599,1092716.599
19-01-2021 00:35,644400.3317,2013047.285,1080788.226,4,4,1,1,644400.3317,2013047.285,1080788.226,1080788.226
19-01-2021 00:40,640110.2756,1994383.53,1081630.065,4,4,1,1,640110.2756,1994383.53,1081630.065,1081630.065
19-01-2021 00:45,642378.2269,1972568.112,1076045.057,4,4,1,1,642378.2269,1972568.112,1076045.057,1076045.057
19-01-2021 00:50,636485.5918,1945593.334,1059611.939,8,8,0,0,636485.5918,1945593.334,1059611.939,1059611.939
19-01-2021 00:55,632848.5835,1958203.337,1059171.912,8,8,0,0,632848.5835,1958203.337,1059171.912,1059171.912
19-01-2021 01:00,627311.5077,1935995.074,1047583.373,4,4,1,1,627311.5077,1935995.074,1047583.373,1047583.373
19-01-2021 01:05,624634.4242,1920708.039,1040501.564,4,4,1,1,624634.4242,1920708.039,1040501.564,1040501.564
19-01-2021 01:10,627478.2138,1916409.318,1043645.654,4,4,1,1,627478.2138,1916409.318,1043645.654,1043645.654
19-01-2021 01:15,625074.3965,1897333.934,1033170.194,4,4,1,1,625074.3965,1897333.934,1033170.194,1033170.194
19-01-2021 01:20,620847.0221,1886788.644,1026471.451,8,8,0,0,620847.0221,1886788.644,1026471.451,1026471.451
19-01-2021 01:25,625906.6475,1971705.522,1061615.049,8,8,0,0,625906.6475,1971705.522,1061615.049,1061615.049
19-01-2021 01:30,632141.2346,1945745.364,1062099.549,4,4,1,1,632141.2346,1945745.364,1062099.549,1062099.549
19-01-2021 01:35,617725.5805,1955013.058,1042125.491,4,4,1,1,617725.5805,1955013.058,1042125.491,1042125.491
19-01-2021 01:40,616084.8545,1952672.355,1046761.951,4,4,1,1,616084.8545,1952672.355,1046761.951,1046761.951
19-01-2021 01:45,631941.3691,1969092.585,1061326.878,4,4,1,1,631941.3691,1969092.585,1061326.878,1061326.878
19-01-2021 01:50,636747.1006,1925864.67,1056687.417,8,8,0,0,636747.1006,1925864.67,1056687.417,1056687.417
19-01-2021 01:55,639833.5223,1958048.115,1062627.43,8,8,0,0,639833.5223,1958048.115,1062627.43,1062627.43
19-01-2021 02:00,617886.7443,1901833.761,1033233.07,4,4,1,1,617886.7443,1901833.761,1033233.07,1033233.07
19-01-2021 02:05,614632.4752,1894950.56,1024165.742,4,4,1,1,614632.4752,1894950.56,1024165.742,1024165.742
19-01-2021 02:10,612824.5536,1924740.255,1032514.404,4,4,1,1,612824.5536,1924740.255,1032514.404,1032514.404
19-01-2021 02:15,610805.3074,1883201.385,1017720.758,4,4,1,1,610805.3074,1883201.385,1017720.758,1017720.758
19-01-2021 02:20,606376.6163,1873277.508,1010283.321,8,8,0,0,606376.6163,1873277.508,1010283.321,1010283.321
19-01-2021 02:25,612421.831,1968426.89,1049083.853,8,8,0,0,612421.831,1968426.89,1049083.853,1049083.853
19-01-2021 02:30,629362.5179,1934749.64,1048101.717,4,4,1,1,629362.5179,1934749.64,1048101.717,1048101.717
19-01-2021 02:35,620165.4172,1953706.896,1039183.02,4,4,1,1,620165.4172,1953706.896,1039183.02,1039183.02
19-01-2021 02:40,621232.4105,1930566.092,1035689.443,4,4,1,1,621232.4105,1930566.092,1035689.443,1035689.443
19-01-2021 02:45,616741.4966,1916952.798,1032994.33,4,4,1,1,616741.4966,1916952.798,1032994.33,1032994.33
19-01-2021 02:50,616826.7459,1925063.561,1026186.481,8,8,0,0,616826.7459,1925063.561,1026186.481,1026186.481
19-01-2021 02:55,613235.8333,1916659.993,1027041.386,8,8,0,0,613235.8333,1916659.993,1027041.386,1027041.386
19-01-2021 03:00,613601.7934,1899816.674,1019555.66,4,4,1,1,613601.7934,1899816.674,1019555.66,1019555.66
19-01-2021 03:05,610559.8722,1885261.871,1013598.632,4,4,1,1,610559.8722,1885261.871,1013598.632,1013598.632
19-01-2021 03:10,609169.6515,1892513.659,1020866.884,4,4,1,1,609169.6515,1892513.659,1020866.884,1020866.884
19-01-2021 03:15,610659.7751,1892933.345,1028386.166,4,4,1,1,610659.7751,1892933.345,1028386.166,1028386.166
19-01-2021 03:20,617256.3871,1889580.901,1024728.541,8,8,0,0,617256.3871,1889580.901,1024728.541,1024728.541
19-01-2021 03:25,623173.1737,1978798.659,1051589.216,8,8,0,0,623173.1737,1978798.659,1051589.216,1051589.216
19-01-2021 03:30,617781.5312,1920776.533,1028319.585,4,4,1,1,617781.5312,1920776.533,1028319.585,1028319.585
19-01-2021 03:35,613613.4186,1882784.516,1017179.784,4,4,1,1,613613.4186,1882784.516,1017179.784,1017179.784
19-01-2021 03:40,619183.0837,1912362.242,1029094.561,4,4,1,1,619183.0837,1912362.242,1029094.561,1029094.561
19-01-2021 03:45,616761.4635,1875752.9,1020152.195,4,4,1,1,616761.4635,1875752.9,1020152.195,1020152.195
19-01-2021 03:50,615466.0718,1897716.717,1023012.942,8,8,0,0,615466.0718,1897716.717,1023012.942,1023012.942
19-01-2021 03:55,630160.9522,1946548.877,1055483.645,8,8,0,0,630160.9522,1946548.877,1055483.645,1055483.645
19-01-2021 04:00,636666.3824,1950694.96,1056155.542,4,4,1,1,636666.3824,1950694.96,1056155.542,1056155.542
19-01-2021 04:05,647232.8541,1918139.233,1057722.606,4,4,1,1,647232.8541,1918139.233,1057722.606,1057722.606
19-01-2021 04:10,634060.5882,1930479.451,1059117.53,4,4,1,1,634060.5882,1930479.451,1059117.53,1059117.53
19-01-2021 04:15,630504.9491,1894129.716,1036656.112,4,4,1,1,630504.9491,1894129.716,1036656.112,1036656.112
19-01-2021 04:20,631260.329,1881784.797,1033558.843,8,8,0,0,631260.329,1881784.797,1033558.843,1033558.843
19-01-2021 04:25,636913.1959,1962106.862,1066819.059,8,8,0,0,636913.1959,1962106.862,1066819.059,1066819.059
19-01-2021 04:30,631743.4059,1915975.157,1044572.518,4,4,1,1,631743.4059,1915975.157,1044572.518,1044572.518
19-01-2021 04:35,626721.8931,1902362.181,1035389.879,4,4,1,1,626721.8931,1902362.181,1035389.879,1035389.879
19-01-2021 04:40,630227.8618,1892581.911,1042000.101,4,4,1,1,630227.8618,1892581.911,1042000.101,1042000.101
19-01-2021 04:45,630355.7385,1933173.264,1046873.339,4,4,1,1,630355.7385,1933173.264,1046873.339,1046873.339
19-01-2021 04:50,626219.8109,1890585.267,1035642.654,8,8,0,0,626219.8109,1890585.267,1035642.654,1035642.654
19-01-2021 04:55,633264.7875,1923326.335,1055617.498,8,8,0,0,633264.7875,1923326.335,1055617.498,1055617.498
19-01-2021 05:00,632514.5305,1910557.284,1047627.982,4,4,1,1,632514.5305,1910557.284,1047627.982,1047627.982
19-01-2021 05:05,630288.6283,1915853.448,1048031.777,4,4,1,1,630288.6283,1915853.448,1048031.777,1048031.777
19-01-2021 05:10,631086.7956,1944094.072,1057674.038,4,4,1,1,631086.7956,1944094.072,1057674.038,1057674.038
19-01-2021 05:15,635273.6319,1951992.776,1060199.234,4,4,1,1,635273.6319,1951992.776,1060199.234,1060199.234
19-01-2021 05:20,628077.2161,1930557.487,1042971.537,8,8,0,0,628077.2161,1930557.487,1042971.537,1042971.537
19-01-2021 05:25,643146.74,1997567.015,1090823.338,8,8,0,0,643146.74,1997567.015,1090823.338,1090823.338
19-01-2021 05:30,650251.6673,1978951.548,1087717.832,4,4,1,1,650251.6673,1978951.548,1087717.832,1087717.832
19-01-2021 05:35,641970.6653,1960923.26,1068796.322,4,4,1,1,641970.6653,1960923.26,1068796.322,1068796.322
19-01-2021 05:40,638989.5517,1962443.91,1066436.644,4,4,1,1,638989.5517,1962443.91,1066436.644,1066436.644
19-01-2021 05:45,640326.315,1951497.754,1064981.884,4,4,1,1,640326.315,1951497.754,1064981.884,1064981.884
19-01-2021 05:50,651566.5985,1939269.503,1065677.74,8,8,0,0,651566.5985,1939269.503,1065677.74,1065677.74
19-01-2021 05:55,653605.1374,1945345.367,1077285.155,8,8,0,0,653605.1374,1945345.367,1077285.155,1077285.155
19-01-2021 06:00,640347.4822,1931880.538,1061284.557,4,4,1,1,640347.4822,1931880.538,1061284.557,1061284.557
19-01-2021 06:05,655840.463,1948175.886,1079343.494,4,4,1,1,655840.463,1948175.886,1079343.494,1079343.494
19-01-2021 06:10,653395.4678,1950689.79,1078004.88,4,4,1,1,653395.4678,1950689.79,1078004.88,1078004.88
19-01-2021 06:15,654326.3815,1967383.18,1079496.535,4,4,1,1,654326.3815,1967383.18,1079496.535,1079496.535
19-01-2021 06:20,670415.3286,1978066.361,1095194.832,8,8,0,0,670415.3286,1978066.361,1095194.832,1095194.832
19-01-2021 06:25,667113.7133,2057524.151,1125728.233,8,8,0,0,667113.7133,2057524.151,1125728.233,1125728.233
19-01-2021 06:30,655389.0324,1979404.567,1084765.059,4,4,1,1,655389.0324,1979404.567,1084765.059,1084765.059
19-01-2021 06:35,666410.8287,1971371.296,1091085.922,4,4,1,1,666410.8287,1971371.296,1091085.922,1091085.922
19-01-2021 06:40,661942.5304,1992463.196,1096700.14,4,4,1,1,661942.5304,1992463.196,1096700.14,1096700.14
19-01-2021 06:45,660394.1494,1967785.441,1086849.931,4,4,1,1,660394.1494,1967785.441,1086849.931,1086849.931
19-01-2021 06:50,654125.144,1949335.125,1074935.098,8,8,0,0,654125.144,1949335.125,1074935.098,1074935.098
19-01-2021 06:55,656267.1597,2014990.615,1100670.407,8,8,0,0,656267.1597,2014990.615,1100670.407,1100670.407
19-01-2021 07:00,676473.8651,2002867.394,1105271.806,4,4,1,1,676473.8651,2002867.394,1105271.806,1105271.806
19-01-2021 07:05,659982.7839,1992009.732,1100112.193,4,4,1,1,659982.7839,1992009.732,1100112.193,1100112.193
19-01-2021 07:10,663559.5103,2018882.298,1111807.315,4,4,1,1,663559.5103,2018882.298,1111807.315,1111807.315
19-01-2021 07:15,668445.4894,2008219.667,1109755.362,4,4,1,1,668445.4894,2008219.667,1109755.362,1109755.362
19-01-2021 07:20,659611.6718,1994920.598,1090709.351,8,8,0,0,659611.6718,1994920.598,1090709.351,1090709.351
19-01-2021 07:25,667038.3546,2045287.328,1115850.034,8,8,0,0,667038.3546,2045287.328,1115850.034,1115850.034
19-01-2021 07:30,665699.6597,2018515.521,1104777.725,4,4,1,1,665699.6597,2018515.521,1104777.725,1104777.725
19-01-2021 07:35,670516.2932,2027182.821,1108569.099,4,4,1,1,670516.2932,2027182.821,1108569.099,1108569.099
19-01-2021 07:40,662702.1071,2018557.377,1104513.377,4,4,1,1,662702.1071,2018557.377,1104513.377,1104513.377
19-01-2021 07:45,662385.2816,1977703.119,1091929.291,4,4,1,1,662385.2816,1977703.119,1091929.291,1091929.291
19-01-2021 07:50,657196.9063,1979253.883,1088740.122,8,8,0,0,657196.9063,1979253.883,1088740.122,1088740.122
19-01-2021 07:55,659232.0322,2012350.692,1101093.178,8,8,0,0,659232.0322,2012350.692,1101093.178,1101093.178
19-01-2021 08:00,658860.6854,2025025.197,1098843.19,4,4,1,1,658860.6854,2025025.197,1098843.19,1098843.19
19-01-2021 08:05,655317.3597,1993796.532,1097316.779,4,4,1,1,655317.3597,1993796.532,1097316.779,1097316.779
19-01-2021 08:10,673165.2737,2026796.37,1117737.879,4,4,1,1,673165.2737,2026796.37,1117737.879,1117737.879
19-01-2021 08:15,687835.0526,2084897.427,1139599.034,4,4,1,1,687835.0526,2084897.427,1139599.034,1139599.034
19-01-2021 08:20,692458.1546,2052362.349,1142445.445,8,8,0,0,692458.1546,2052362.349,1142445.445,1142445.445
19-01-2021 08:25,694820.868,2119715.873,1164859.011,8,8,0,0,694820.868,2119715.873,1164859.011,1164859.011
19-01-2021 08:30,681187.1125,2088768.795,1142880.189,4,4,1,1,681187.1125,2088768.795,1142880.189,1142880.189
19-01-2021 08:35,667820.8599,2041104.347,1111621.169,4,4,1,1,667820.8599,2041104.347,1111621.169,1111621.169
19-01-2021 08:40,665667.9214,2032851.306,1112040.198,4,4,1,1,665667.9214,2032851.306,1112040.198,1112040.198
19-01-2021 08:45,666400.9782,2019289.192,1108164.298,4,4,1,1,666400.9782,2019289.192,1108164.298,1108164.298
19-01-2021 08:50,662050.5252,2010939.109,1101855.399,8,8,0,0,662050.5252,2010939.109,1101855.399,1101855.399
19-01-2021 08:55,662469.1369,2042678.091,1113632.792,8,8,0,0,662469.1369,2042678.091,1113632.792,1113632.792
19-01-2021 09:00,661491.1918,2023551.871,1106748.051,4,4,1,1,661491.1918,2023551.871,1106748.051,1106748.051
19-01-2021 09:05,658339.3674,2016306.335,1104963.281,4,4,1,1,658339.3674,2016306.335,1104963.281,1104963.281
19-01-2021 09:10,670133.7896,2042280.747,1122171.488,4,4,1,1,670133.7896,2042280.747,1122171.488,1122171.488
19-01-2021 09:15,667585.0673,2052515.569,1124174.989,4,4,1,1,667585.0673,2052515.569,1124174.989,1124174.989
19-01-2021 09:20,666605.6512,2051310.918,1127788.119,8,8,0,0,666605.6512,2051310.918,1127788.119,1127788.119
19-01-2021 09:25,676134.6343,2122313.679,1156533.391,8,8,0,0,676134.6343,2122313.679,1156533.391,1156533.391
19-01-2021 09:30,674586.2755,2092248.311,1136161.487,4,4,1,1,674586.2755,2092248.311,1136161.487,1136161.487
19-01-2021 09:35,671116.9926,2054968.838,1124632.647,4,4,1,1,671116.9926,2054968.838,1124632.647,1124632.647
19-01-2021 09:40,674739.3287,2068271.413,1135653.939,4,4,1,1,674739.3287,2068271.413,1135653.939,1135653.939
19-01-2021 09:45,674264.3331,2036823.694,1123836.07,4,4,1,1,674264.3331,2036823.694,1123836.07,1123836.07
19-01-2021 09:50,673904.63,2046614.974,1125230.174,8,8,0,0,673904.63,2046614.974,1125230.174,1125230.174
19-01-2021 09:55,679631.4052,2090631.646,1144855.989,8,8,0,0,679631.4052,2090631.646,1144855.989,1144855.989
19-01-2021 10:00,677541.9327,2080983.247,1139638.216,4,4,1,1,677541.9327,2080983.247,1139638.216,1139638.216
19-01-2021 10:05,676497.1742,2080834.581,1139292.024,4,4,1,1,676497.1742,2080834.581,1139292.024,1139292.024
19-01-2021 10:10,681668.3776,2107266.547,1148849.78,4,4,1,1,681668.3776,2107266.547,1148849.78,1148849.78
19-01-2021 10:15,675989.7582,2099692.008,1145836.115,4,4,1,1,675989.7582,2099692.008,1145836.115,1145836.115
19-01-2021 10:20,681853.0393,2126092.3,1152390.151,8,8,0,0,681853.0393,2126092.3,1152390.151,1152390.151
19-01-2021 10:25,702247.2785,2198658.602,1198379.575,8,8,0,0,702247.2785,2198658.602,1198379.575,1198379.575
19-01-2021 10:30,712677.3451,2183048.19,1200475.752,4,4,1,1,712677.3451,2183048.19,1200475.752,1200475.752
19-01-2021 10:35,702077.4987,2166762.409,1184870.639,4,4,1,1,702077.4987,2166762.409,1184870.639,1184870.639
19-01-2021 10:40,686932.7729,2153649.662,1169424.194,4,4,1,1,686932.7729,2153649.662,1169424.194,1169424.194
19-01-2021 10:45,680698.0059,2132320.825,1152715.817,4,4,1,1,680698.0059,2132320.825,1152715.817,1152715.817
